agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
TRANSFER AGENT,0,7472,1360469.0,11.356164383561644,990517.0,73.0
TRANSFER AGENT,0,7473,1361301.0,11.885714285714286,990587.0,70.0
TRANSFER AGENT,0,7474,1362131.0,11.527777777777779,990659.0,72.0
TRANSFER AGENT,0,7475,1362959.0,11.18918918918919,990733.0,74.0
TRANSFER AGENT,0,7476,1363773.0,9.25,990821.0,88.0
TRANSFER AGENT,0,7477,1362961.0,-6.246153846153846,990951.0,130.0
TRANSFER AGENT,0,7478,1363794.0,12.072463768115941,991020.0,69.0
TRANSFER AGENT,0,7479,1364431.0,9.507462686567164,991087.0,67.0
TRANSFER AGENT,0,7480,1365266.0,12.462686567164178,991154.0,67.0
TRANSFER AGENT,0,7481,1366100.0,12.264705882352942,991222.0,68.0
TRANSFER AGENT,0,7482,1366819.0,8.55952380952381,991306.0,84.0
TRANSFER AGENT,0,7483,1367652.0,12.072463768115941,991375.0,69.0
TRANSFER AGENT,0,7484,1368486.0,12.264705882352942,991443.0,68.0
TRANSFER AGENT,0,7485,1369320.0,12.264705882352942,991511.0,68.0
TRANSFER AGENT,0,7486,1370050.0,10.0,991584.0,73.0
TRANSFER AGENT,0,7487,1370786.0,10.985074626865671,991651.0,67.0
TRANSFER AGENT,0,7488,1371617.0,11.704225352112676,991722.0,71.0
TRANSFER AGENT,0,7489,1372450.0,12.072463768115941,991791.0,69.0
TRANSFER AGENT,0,7490,1373284.0,12.264705882352942,991859.0,68.0
TRANSFER AGENT,0,7491,1374120.0,12.666666666666666,991925.0,66.0
TRANSFER AGENT,0,7492,1374953.0,12.072463768115941,991994.0,69.0
TRANSFER AGENT,0,7493,1375686.0,10.471428571428572,992064.0,70.0
TRANSFER AGENT,0,7494,1376519.0,12.072463768115941,992133.0,69.0
TRANSFER AGENT,0,7495,1377352.0,12.072463768115941,992202.0,69.0
TRANSFER AGENT,0,7496,1378043.0,6.169642857142857,992314.0,112.0
TRANSFER AGENT,0,7497,1378772.0,9.85135135135135,992388.0,74.0
TRANSFER AGENT,0,7498,1379605.0,12.072463768115941,992457.0,69.0
TRANSFER AGENT,0,7499,1380339.0,10.63768115942029,992526.0,69.0
TRANSFER AGENT,0,7500,1381171.0,11.885714285714286,992596.0,70.0
TRANSFER AGENT,0,7501,1382006.0,12.462686567164178,992663.0,67.0
TRANSFER AGENT,0,7502,1382830.0,10.564102564102564,992741.0,78.0
TRANSFER AGENT,0,7503,1383562.0,10.309859154929578,992812.0,71.0
TRANSFER AGENT,0,7504,1384394.0,11.885714285714286,992882.0,70.0
TRANSFER AGENT,0,7505,1385217.0,10.417721518987342,992961.0,79.0
TRANSFER AGENT,0,7506,1385915.0,6.647619047619048,993066.0,105.0
TRANSFER AGENT,0,7507,1386205.0,2.4786324786324787,993183.0,117.0
TRANSFER AGENT,0,7508,1384576.0,-10.509677419354839,993338.0,155.0
TRANSFER AGENT,0,7509,1385410.0,12.264705882352942,993406.0,68.0
TRANSFER AGENT,0,7510,1386043.0,8.915492957746478,993477.0,71.0
TRANSFER AGENT,0,7511,1383829.0,-15.164383561643836,993623.0,146.0
TRANSFER AGENT,0,7512,1384561.0,10.309859154929578,993694.0,71.0
TRANSFER AGENT,0,7513,1382444.0,-14.304054054054054,993842.0,148.0
TRANSFER AGENT,0,7514,1383136.0,6.2342342342342345,993953.0,111.0
TRANSFER AGENT,0,7515,1383970.0,12.264705882352942,994021.0,68.0
TRANSFER AGENT,0,7516,1384804.0,12.264705882352942,994089.0,68.0
TRANSFER AGENT,0,7517,1385639.0,12.462686567164178,994156.0,67.0
TRANSFER AGENT,0,7518,1386471.0,11.885714285714286,994226.0,70.0
TRANSFER AGENT,0,7519,1387304.0,12.072463768115941,994295.0,69.0
TRANSFER AGENT,0,7520,1387939.0,9.202898550724637,994364.0,69.0
TRANSFER AGENT,0,7521,1388774.0,12.462686567164178,994431.0,67.0
TRANSFER AGENT,0,7522,1389468.0,6.36697247706422,994540.0,109.0
TRANSFER AGENT,0,7523,1390192.0,9.164556962025317,994619.0,79.0
TRANSFER AGENT,0,7524,1391026.0,12.264705882352942,994687.0,68.0
TRANSFER AGENT,0,7525,1391857.0,11.704225352112676,994758.0,71.0
TRANSFER AGENT,0,7526,1392691.0,12.264705882352942,994826.0,68.0
TRANSFER AGENT,0,7527,1388792.0,-26.344594594594593,994974.0,148.0
TRANSFER AGENT,0,7528,1389623.0,11.704225352112676,995045.0,71.0
TRANSFER AGENT,0,7529,1390256.0,8.915492957746478,995116.0,71.0
TRANSFER AGENT,0,7530,1390953.0,6.5754716981132075,995222.0,106.0
TRANSFER AGENT,0,7531,1391786.0,12.072463768115941,995291.0,69.0
TRANSFER AGENT,0,7532,1392620.0,12.264705882352942,995359.0,68.0
TRANSFER AGENT,0,7533,1393349.0,9.85135135135135,995433.0,74.0
TRANSFER AGENT,0,7534,1394042.0,6.3,995543.0,110.0
TRANSFER AGENT,0,7535,1394875.0,12.072463768115941,995612.0,69.0
TRANSFER AGENT,0,7536,1395703.0,11.18918918918919,995686.0,74.0
TRANSFER AGENT,0,7537,1396391.0,5.982608695652174,995801.0,115.0
TRANSFER AGENT,0,7538,1397224.0,12.072463768115941,995870.0,69.0
TRANSFER AGENT,0,7539,1398057.0,12.072463768115941,995939.0,69.0
TRANSFER AGENT,0,7540,1394112.0,-20.335051546391753,996133.0,194.0
TRANSFER AGENT,0,7541,1393800.0,-2.496,996258.0,125.0
TRANSFER AGENT,0,7542,1394533.0,10.471428571428572,996328.0,70.0
TRANSFER AGENT,0,7543,1395363.0,11.527777777777779,996400.0,72.0
TRANSFER AGENT,0,7544,1396196.0,12.072463768115941,996469.0,69.0
TRANSFER AGENT,0,7545,1396654.0,3.1156462585034013,996616.0,147.0
TRANSFER AGENT,0,7546,1397487.0,12.072463768115941,996685.0,69.0
TRANSFER AGENT,0,7547,1398318.0,11.704225352112676,996756.0,71.0
TRANSFER AGENT,0,7548,1399151.0,12.072463768115941,996825.0,69.0
TRANSFER AGENT,0,7549,1399985.0,12.264705882352942,996893.0,68.0
TRANSFER AGENT,0,7550,1400818.0,12.072463768115941,996962.0,69.0
TRANSFER AGENT,0,7551,1401647.0,11.356164383561644,997035.0,73.0
TRANSFER AGENT,0,7552,1402470.0,10.417721518987342,997114.0,79.0
TRANSFER AGENT,0,7553,1403181.0,7.728260869565218,997206.0,92.0
TRANSFER AGENT,0,7554,1403514.0,4.5,997280.0,74.0
TRANSFER AGENT,0,7555,1404348.0,12.264705882352942,997348.0,68.0
TRANSFER AGENT,0,7556,1405179.0,11.704225352112676,997419.0,71.0
TRANSFER AGENT,0,7557,1405915.0,10.985074626865671,997486.0,67.0
TRANSFER AGENT,0,7558,1406748.0,12.072463768115941,997555.0,69.0
TRANSFER AGENT,0,7559,1407483.0,10.808823529411764,997623.0,68.0
TRANSFER AGENT,0,7560,1408316.0,12.072463768115941,997692.0,69.0
TRANSFER AGENT,0,7561,1409149.0,12.072463768115941,997761.0,69.0
TRANSFER AGENT,0,7562,1409886.0,11.166666666666666,997827.0,66.0
TRANSFER AGENT,0,7563,1410620.0,10.63768115942029,997896.0,69.0
TRANSFER AGENT,0,7564,1411323.0,7.03,997996.0,100.0
TRANSFER AGENT,0,7565,1412157.0,12.264705882352942,998064.0,68.0
TRANSFER AGENT,0,7566,1412990.0,12.072463768115941,998133.0,69.0
TRANSFER AGENT,0,7567,1413824.0,12.264705882352942,998201.0,68.0
TRANSFER AGENT,0,7568,1414655.0,11.704225352112676,998272.0,71.0
TRANSFER AGENT,0,7569,1415380.0,9.294871794871796,998350.0,78.0
TRANSFER AGENT,0,7570,1413722.0,-9.01086956521739,998534.0,184.0
TRANSFER AGENT,0,7571,1414552.0,11.527777777777779,998606.0,72.0
TRANSFER AGENT,0,7572,1415385.0,12.072463768115941,998675.0,69.0
TRANSFER AGENT,0,7573,1416218.0,12.072463768115941,998744.0,69.0
TRANSFER AGENT,0,7574,1416916.0,6.647619047619048,998849.0,105.0
TRANSFER AGENT,0,7575,1417747.0,11.704225352112676,998920.0,71.0
TRANSFER AGENT,0,7576,1418481.0,10.63768115942029,998989.0,69.0
TRANSFER AGENT,0,7577,1419061.0,4.67741935483871,999113.0,124.0
TRANSFER AGENT,0,7578,1419895.0,12.264705882352942,999181.0,68.0
TRANSFER AGENT,0,7579,1420723.0,11.18918918918919,999255.0,74.0
TRANSFER AGENT,0,7580,1421557.0,12.264705882352942,999323.0,68.0
TRANSFER AGENT,0,7581,1422388.0,11.704225352112676,999394.0,71.0
TRANSFER AGENT,0,7582,1422764.0,1.6419213973799127,999623.0,229.0
TRANSFER AGENT,0,7583,1423599.0,12.462686567164178,999690.0,67.0
TRANSFER AGENT,0,7584,1423773.0,1.2985074626865671,999824.0,134.0
TRANSFER AGENT,0,7585,1424606.0,12.072463768115941,999893.0,69.0
TRANSFER AGENT,0,7586,1425342.0,10.985074626865671,999960.0,67.0
TRANSFER AGENT,0,7587,1426175.0,12.072463768115941,1000029.0,69.0
TRANSFER AGENT,0,7588,1427005.0,11.527777777777779,1000101.0,72.0
TRANSFER AGENT,0,7589,1427827.0,10.275,1000181.0,80.0
TRANSFER AGENT,0,7590,1428661.0,12.264705882352942,1000249.0,68.0
TRANSFER AGENT,0,7591,1429497.0,12.666666666666666,1000315.0,66.0
TRANSFER AGENT,0,7592,1430225.0,9.706666666666667,1000390.0,75.0
TRANSFER AGENT,0,7593,1430920.0,6.435185185185185,1000498.0,108.0
TRANSFER AGENT,0,7594,1431755.0,12.462686567164178,1000565.0,67.0
TRANSFER AGENT,0,7595,1432389.0,9.057142857142857,1000635.0,70.0
TRANSFER AGENT,0,7596,1432924.0,7.642857142857143,1000705.0,70.0
TRANSFER AGENT,0,7597,1433757.0,12.072463768115941,1000774.0,69.0
TRANSFER AGENT,0,7598,1434489.0,10.309859154929578,1000845.0,71.0
TRANSFER AGENT,0,7599,1435222.0,10.471428571428572,1000915.0,70.0
TRANSFER AGENT,0,7600,1436055.0,12.072463768115941,1000984.0,69.0
TRANSFER AGENT,0,7601,1436888.0,12.072463768115941,1001053.0,69.0
TRANSFER AGENT,0,7602,1437720.0,11.885714285714286,1001123.0,70.0
TRANSFER AGENT,0,7603,1438553.0,12.072463768115941,1001192.0,69.0
TRANSFER AGENT,0,7604,1439282.0,9.85135135135135,1001266.0,74.0
TRANSFER AGENT,0,7605,1440113.0,11.704225352112676,1001337.0,71.0
TRANSFER AGENT,0,7606,1440846.0,10.471428571428572,1001407.0,70.0
TRANSFER AGENT,0,7607,1441680.0,12.264705882352942,1001475.0,68.0
TRANSFER AGENT,0,7608,1442513.0,12.072463768115941,1001544.0,69.0
TRANSFER AGENT,0,7609,1443175.0,4.695035460992908,1001685.0,141.0
TRANSFER AGENT,0,7610,1444010.0,12.462686567164178,1001752.0,67.0
TRANSFER AGENT,0,7611,1444845.0,12.462686567164178,1001819.0,67.0
TRANSFER AGENT,0,7612,1445675.0,11.527777777777779,1001891.0,72.0
TRANSFER AGENT,0,7613,1446503.0,11.18918918918919,1001965.0,74.0
TRANSFER AGENT,0,7614,1447330.0,11.026666666666667,1002040.0,75.0
TRANSFER AGENT,0,7615,1448164.0,12.264705882352942,1002108.0,68.0
TRANSFER AGENT,0,7616,1448996.0,11.885714285714286,1002178.0,70.0
TRANSFER AGENT,0,7617,1449828.0,11.885714285714286,1002248.0,70.0
TRANSFER AGENT,0,7618,1450661.0,12.072463768115941,1002317.0,69.0
TRANSFER AGENT,0,7619,1451493.0,11.885714285714286,1002387.0,70.0
TRANSFER AGENT,0,7620,1452226.0,10.471428571428572,1002457.0,70.0
TRANSFER AGENT,0,7621,1453060.0,12.264705882352942,1002525.0,68.0
TRANSFER AGENT,0,7622,1450548.0,-17.08843537414966,1002672.0,147.0
TRANSFER AGENT,0,7623,1449256.0,-11.234782608695653,1002787.0,115.0
TRANSFER AGENT,0,7624,1449155.0,-0.9017857142857143,1002899.0,112.0
TRANSFER AGENT,0,7625,1449988.0,12.072463768115941,1002968.0,69.0
TRANSFER AGENT,0,7626,1450821.0,12.072463768115941,1003037.0,69.0
TRANSFER AGENT,0,7627,1451456.0,9.202898550724637,1003106.0,69.0
TRANSFER AGENT,0,7628,1452290.0,12.264705882352942,1003174.0,68.0
TRANSFER AGENT,0,7629,1453122.0,11.885714285714286,1003244.0,70.0
TRANSFER AGENT,0,7630,1453958.0,12.666666666666666,1003310.0,66.0
TRANSFER AGENT,0,7631,1454792.0,12.264705882352942,1003378.0,68.0
TRANSFER AGENT,0,7632,1455626.0,12.264705882352942,1003446.0,68.0
TRANSFER AGENT,0,7633,1456454.0,11.18918918918919,1003520.0,74.0
TRANSFER AGENT,0,7634,1457151.0,6.5754716981132075,1003626.0,106.0
TRANSFER AGENT,0,7635,1457984.0,12.072463768115941,1003695.0,69.0
TRANSFER AGENT,0,7636,1458817.0,12.072463768115941,1003764.0,69.0
TRANSFER AGENT,0,7637,1459532.0,8.125,1003852.0,88.0
TRANSFER AGENT,0,7638,1460258.0,9.428571428571429,1003929.0,77.0
TRANSFER AGENT,0,7639,1461090.0,11.885714285714286,1003999.0,70.0
TRANSFER AGENT,0,7640,1461923.0,12.072463768115941,1004068.0,69.0
TRANSFER AGENT,0,7641,1462657.0,10.63768115942029,1004137.0,69.0
TRANSFER AGENT,0,7642,1463389.0,10.309859154929578,1004208.0,71.0
TRANSFER AGENT,0,7643,1464125.0,10.985074626865671,1004275.0,67.0
TRANSFER AGENT,0,7644,1464960.0,12.462686567164178,1004342.0,67.0
TRANSFER AGENT,0,7645,1465591.0,8.643835616438356,1004415.0,73.0
TRANSFER AGENT,0,7646,1466292.0,6.872549019607843,1004517.0,102.0
TRANSFER AGENT,0,7647,1467125.0,12.072463768115941,1004586.0,69.0
TRANSFER AGENT,0,7648,1467958.0,12.072463768115941,1004655.0,69.0
TRANSFER AGENT,0,7649,1468682.0,9.164556962025317,1004734.0,79.0
TRANSFER AGENT,0,7650,1469513.0,11.704225352112676,1004805.0,71.0
TRANSFER AGENT,0,7651,1469909.0,3.6,1004915.0,110.0
TRANSFER AGENT,0,7652,1470741.0,11.885714285714286,1004985.0,70.0
TRANSFER AGENT,0,7653,1471471.0,10.0,1005058.0,73.0
TRANSFER AGENT,0,7654,1472205.0,10.63768115942029,1005127.0,69.0
TRANSFER AGENT,0,7655,1473039.0,12.264705882352942,1005195.0,68.0
TRANSFER AGENT,0,7656,1473874.0,12.462686567164178,1005262.0,67.0
TRANSFER AGENT,0,7657,1474706.0,11.885714285714286,1005332.0,70.0
TRANSFER AGENT,0,7658,1475533.0,11.026666666666667,1005407.0,75.0
TRANSFER AGENT,0,7659,1476365.0,11.885714285714286,1005477.0,70.0
TRANSFER AGENT,0,7660,1477197.0,11.885714285714286,1005547.0,70.0
TRANSFER AGENT,0,7661,1476755.0,-2.8333333333333335,1005703.0,156.0
TRANSFER AGENT,0,7662,1477590.0,12.462686567164178,1005770.0,67.0
TRANSFER AGENT,0,7663,1478323.0,10.471428571428572,1005840.0,70.0
TRANSFER AGENT,0,7664,1479152.0,11.356164383561644,1005913.0,73.0
TRANSFER AGENT,0,7665,1479976.0,10.564102564102564,1005991.0,78.0
TRANSFER AGENT,0,7666,1480809.0,12.072463768115941,1006060.0,69.0
TRANSFER AGENT,0,7667,1481642.0,12.072463768115941,1006129.0,69.0
TRANSFER AGENT,0,7668,1482475.0,12.072463768115941,1006198.0,69.0
TRANSFER AGENT,0,7669,1483305.0,11.527777777777779,1006270.0,72.0
TRANSFER AGENT,0,7670,1484139.0,12.264705882352942,1006338.0,68.0
TRANSFER AGENT,0,7671,1484974.0,12.462686567164178,1006405.0,67.0
TRANSFER AGENT,0,7672,1485807.0,12.072463768115941,1006474.0,69.0
TRANSFER AGENT,0,7673,1486641.0,12.264705882352942,1006542.0,68.0
TRANSFER AGENT,0,7674,1487475.0,12.264705882352942,1006610.0,68.0
TRANSFER AGENT,0,7675,1488308.0,12.072463768115941,1006679.0,69.0
TRANSFER AGENT,0,7676,1489139.0,11.704225352112676,1006750.0,71.0
TRANSFER AGENT,0,7677,1489972.0,12.072463768115941,1006819.0,69.0
TRANSFER AGENT,0,7678,1490804.0,11.885714285714286,1006889.0,70.0
TRANSFER AGENT,0,7679,1491636.0,11.885714285714286,1006959.0,70.0
TRANSFER AGENT,0,7680,1492368.0,10.309859154929578,1007030.0,71.0
TRANSFER AGENT,0,7681,1493103.0,10.808823529411764,1007098.0,68.0
TRANSFER AGENT,0,7682,1493936.0,12.072463768115941,1007167.0,69.0
TRANSFER AGENT,0,7683,1494770.0,12.264705882352942,1007235.0,68.0
TRANSFER AGENT,0,7684,1495604.0,12.264705882352942,1007303.0,68.0
TRANSFER AGENT,0,7685,1496439.0,12.462686567164178,1007370.0,67.0
TRANSFER AGENT,0,7686,1497273.0,12.264705882352942,1007438.0,68.0
TRANSFER AGENT,0,7687,1498106.0,12.072463768115941,1007507.0,69.0
TRANSFER AGENT,0,7688,1498941.0,12.462686567164178,1007574.0,67.0
TRANSFER AGENT,0,7689,1499769.0,11.18918918918919,1007648.0,74.0
TRANSFER AGENT,0,7690,1500602.0,12.072463768115941,1007717.0,69.0
TRANSFER AGENT,0,7691,1501435.0,12.072463768115941,1007786.0,69.0
TRANSFER AGENT,0,7692,1500250.0,-11.074766355140186,1007893.0,107.0
TRANSFER AGENT,0,7693,1500984.0,10.63768115942029,1007962.0,69.0
TRANSFER AGENT,0,7694,1501817.0,12.072463768115941,1008031.0,69.0
TRANSFER AGENT,0,7695,1502649.0,11.885714285714286,1008101.0,70.0
TRANSFER AGENT,0,7696,1503377.0,9.706666666666667,1008176.0,75.0
TRANSFER AGENT,0,7697,1502199.0,-11.78,1008276.0,100.0
TRANSFER AGENT,0,7698,1502926.0,9.56578947368421,1008352.0,76.0
TRANSFER AGENT,0,7699,1503308.0,3.0806451612903225,1008476.0,124.0
TRANSFER AGENT,0,7700,1504143.0,12.462686567164178,1008543.0,67.0
TRANSFER AGENT,0,7701,1504978.0,12.462686567164178,1008610.0,67.0
TRANSFER AGENT,0,7702,1505448.0,3.4814814814814814,1008745.0,135.0
TRANSFER AGENT,0,7703,1506133.0,5.805084745762712,1008863.0,118.0
TRANSFER AGENT,0,7704,1506967.0,12.264705882352942,1008931.0,68.0
TRANSFER AGENT,0,7705,1507801.0,12.264705882352942,1008999.0,68.0
TRANSFER AGENT,0,7706,1506612.0,-10.711711711711711,1009110.0,111.0
TRANSFER AGENT,0,7707,1505706.0,-7.248,1009235.0,125.0
TRANSFER AGENT,0,7708,1504314.0,-12.0,1009351.0,116.0
TRANSFER AGENT,0,7709,1504624.0,3.195876288659794,1009448.0,97.0
TRANSFER AGENT,0,7710,1504777.0,0.9870967741935484,1009603.0,155.0
TRANSFER AGENT,0,7711,1503890.0,-8.367924528301886,1009709.0,106.0
TRANSFER AGENT,0,7712,1503923.0,0.1875,1009885.0,176.0
TRANSFER AGENT,0,7713,1504473.0,3.5714285714285716,1010039.0,154.0
TRANSFER AGENT,0,7714,1505306.0,12.072463768115941,1010108.0,69.0
TRANSFER AGENT,0,7715,1506041.0,10.808823529411764,1010176.0,68.0
TRANSFER AGENT,0,7716,1506873.0,11.885714285714286,1010246.0,70.0
TRANSFER AGENT,0,7717,1506867.0,-0.05172413793103448,1010362.0,116.0
TRANSFER AGENT,0,7718,1507700.0,12.072463768115941,1010431.0,69.0
TRANSFER AGENT,0,7719,1508405.0,7.1938775510204085,1010529.0,98.0
TRANSFER AGENT,0,7720,1509238.0,12.072463768115941,1010598.0,69.0
TRANSFER AGENT,0,7721,1508242.0,-8.586206896551724,1010714.0,116.0
TRANSFER AGENT,0,7722,1508827.0,4.915966386554622,1010833.0,119.0
TRANSFER AGENT,0,7723,1509457.0,8.513513513513514,1010907.0,74.0
TRANSFER AGENT,0,7724,1510286.0,11.356164383561644,1010980.0,73.0
TRANSFER AGENT,0,7725,1511117.0,11.704225352112676,1011051.0,71.0
TRANSFER AGENT,0,7726,1511950.0,12.072463768115941,1011120.0,69.0
TRANSFER AGENT,0,7727,1512668.0,8.447058823529412,1011205.0,85.0
TRANSFER AGENT,0,7728,1513499.0,11.704225352112676,1011276.0,71.0
TRANSFER AGENT,0,7729,1514333.0,12.264705882352942,1011344.0,68.0
TRANSFER AGENT,0,7730,1515160.0,11.026666666666667,1011419.0,75.0
TRANSFER AGENT,0,7731,1515991.0,11.704225352112676,1011490.0,71.0
TRANSFER AGENT,0,7732,1516825.0,12.264705882352942,1011558.0,68.0
TRANSFER AGENT,0,7733,1517661.0,12.666666666666666,1011624.0,66.0
TRANSFER AGENT,0,7734,1518495.0,12.264705882352942,1011692.0,68.0
TRANSFER AGENT,0,7735,1519322.0,11.026666666666667,1011767.0,75.0
TRANSFER AGENT,0,7736,1520155.0,12.072463768115941,1011836.0,69.0
TRANSFER AGENT,0,7737,1520854.0,6.721153846153846,1011940.0,104.0
TRANSFER AGENT,0,7738,1521688.0,12.264705882352942,1012008.0,68.0
TRANSFER AGENT,0,7739,1522416.0,9.706666666666667,1012083.0,75.0
TRANSFER AGENT,0,7740,1523230.0,9.25,1012171.0,88.0
TRANSFER AGENT,0,7741,1524064.0,12.264705882352942,1012239.0,68.0
TRANSFER AGENT,0,7742,1524791.0,9.56578947368421,1012315.0,76.0
TRANSFER AGENT,0,7743,1525619.0,11.18918918918919,1012389.0,74.0
TRANSFER AGENT,0,7744,1526450.0,11.704225352112676,1012460.0,71.0
TRANSFER AGENT,0,7745,1527271.0,10.135802469135802,1012541.0,81.0
TRANSFER AGENT,0,7746,1528096.0,10.714285714285714,1012618.0,77.0
TRANSFER AGENT,0,7747,1528931.0,12.462686567164178,1012685.0,67.0
TRANSFER AGENT,0,7748,1529765.0,12.264705882352942,1012753.0,68.0
TRANSFER AGENT,0,7749,1530599.0,12.264705882352942,1012821.0,68.0
TRANSFER AGENT,0,7750,1531432.0,12.072463768115941,1012890.0,69.0
TRANSFER AGENT,0,7751,1532266.0,12.264705882352942,1012958.0,68.0
TRANSFER AGENT,0,7752,1533099.0,12.072463768115941,1013027.0,69.0
TRANSFER AGENT,0,7753,1533932.0,12.072463768115941,1013096.0,69.0
TRANSFER AGENT,0,7754,1534763.0,11.704225352112676,1013167.0,71.0
TRANSFER AGENT,0,7755,1535592.0,11.356164383561644,1013240.0,73.0
TRANSFER AGENT,0,7756,1536423.0,11.704225352112676,1013311.0,71.0
TRANSFER AGENT,0,7757,1537155.0,10.309859154929578,1013382.0,71.0
TRANSFER AGENT,0,7758,1537985.0,11.527777777777779,1013454.0,72.0
TRANSFER AGENT,0,7759,1538820.0,12.462686567164178,1013521.0,67.0
TRANSFER AGENT,0,7760,1539654.0,12.264705882352942,1013589.0,68.0
TRANSFER AGENT,0,7761,1540489.0,12.462686567164178,1013656.0,67.0
TRANSFER AGENT,0,7762,1541323.0,12.264705882352942,1013724.0,68.0
TRANSFER AGENT,0,7763,1542156.0,12.072463768115941,1013793.0,69.0
TRANSFER AGENT,0,7764,1542986.0,11.527777777777779,1013865.0,72.0
TRANSFER AGENT,0,7765,1543817.0,11.704225352112676,1013936.0,71.0
TRANSFER AGENT,0,7766,1543262.0,-3.264705882352941,1014106.0,170.0
TRANSFER AGENT,0,7767,1544096.0,12.264705882352942,1014174.0,68.0
TRANSFER AGENT,0,7768,1544829.0,10.471428571428572,1014244.0,70.0
TRANSFER AGENT,0,7769,1545458.0,8.386666666666667,1014319.0,75.0
TRANSFER AGENT,0,7770,1546293.0,12.462686567164178,1014386.0,67.0
TRANSFER AGENT,0,7771,1547124.0,11.704225352112676,1014457.0,71.0
TRANSFER AGENT,0,7772,1547957.0,12.072463768115941,1014526.0,69.0
TRANSFER AGENT,0,7773,1548786.0,11.356164383561644,1014599.0,73.0
TRANSFER AGENT,0,7774,1549614.0,11.18918918918919,1014673.0,74.0
TRANSFER AGENT,0,7775,1550206.0,5.285714285714286,1014785.0,112.0
TRANSFER AGENT,0,7776,1550897.0,6.169642857142857,1014897.0,112.0
TRANSFER AGENT,0,7777,1551732.0,12.462686567164178,1014964.0,67.0
TRANSFER AGENT,0,7778,1552564.0,11.885714285714286,1015034.0,70.0
TRANSFER AGENT,0,7779,1553394.0,11.527777777777779,1015106.0,72.0
TRANSFER AGENT,0,7780,1554226.0,11.885714285714286,1015176.0,70.0
TRANSFER AGENT,0,7781,1555051.0,10.714285714285714,1015253.0,77.0
TRANSFER AGENT,0,7782,1554458.0,-5.440366972477064,1015362.0,109.0
TRANSFER AGENT,0,7783,1555291.0,12.072463768115941,1015431.0,69.0
TRANSFER AGENT,0,7784,1555914.0,7.691358024691358,1015512.0,81.0
TRANSFER AGENT,0,7785,1556650.0,10.985074626865671,1015579.0,67.0
TRANSFER AGENT,0,7786,1557479.0,11.356164383561644,1015652.0,73.0
TRANSFER AGENT,0,7787,1556072.0,-10.740458015267176,1015783.0,131.0
TRANSFER AGENT,0,7788,1556903.0,11.704225352112676,1015854.0,71.0
TRANSFER AGENT,0,7789,1557727.0,10.564102564102564,1015932.0,78.0
TRANSFER AGENT,0,7790,1558395.0,4.948148148148148,1016067.0,135.0
TRANSFER AGENT,0,7791,1559227.0,11.885714285714286,1016137.0,70.0
TRANSFER AGENT,0,7792,1560062.0,12.462686567164178,1016204.0,67.0
TRANSFER AGENT,0,7793,1560765.0,7.03,1016304.0,100.0
TRANSFER AGENT,0,7794,1561599.0,12.264705882352942,1016372.0,68.0
TRANSFER AGENT,0,7795,1562433.0,12.264705882352942,1016440.0,68.0
TRANSFER AGENT,0,7796,1563264.0,11.704225352112676,1016511.0,71.0
TRANSFER AGENT,0,7797,1564098.0,12.264705882352942,1016579.0,68.0
TRANSFER AGENT,0,7798,1564932.0,12.264705882352942,1016647.0,68.0
TRANSFER AGENT,0,7799,1563124.0,-13.294117647058824,1016783.0,136.0
TRANSFER AGENT,0,7800,1563958.0,12.264705882352942,1016851.0,68.0
TRANSFER AGENT,0,7801,1564788.0,11.527777777777779,1016923.0,72.0
TRANSFER AGENT,0,7802,1565615.0,11.026666666666667,1016998.0,75.0
TRANSFER AGENT,0,7803,1566308.0,6.3,1017108.0,110.0
TRANSFER AGENT,0,7804,1567136.0,11.18918918918919,1017182.0,74.0
TRANSFER AGENT,0,7805,1567966.0,11.527777777777779,1017254.0,72.0
TRANSFER AGENT,0,7806,1566055.0,-13.65,1017394.0,140.0
TRANSFER AGENT,0,7807,1566887.0,11.885714285714286,1017464.0,70.0
TRANSFER AGENT,0,7808,1567720.0,12.072463768115941,1017533.0,69.0
TRANSFER AGENT,0,7809,1568453.0,10.471428571428572,1017603.0,70.0
TRANSFER AGENT,0,7810,1569285.0,11.885714285714286,1017673.0,70.0
TRANSFER AGENT,0,7811,1570116.0,11.704225352112676,1017744.0,71.0
TRANSFER AGENT,0,7812,1570949.0,12.072463768115941,1017813.0,69.0
TRANSFER AGENT,0,7813,1571782.0,12.072463768115941,1017882.0,69.0
TRANSFER AGENT,0,7814,1572610.0,11.18918918918919,1017956.0,74.0
TRANSFER AGENT,0,7815,1573340.0,10.0,1018029.0,73.0
TRANSFER AGENT,0,7816,1574175.0,12.462686567164178,1018096.0,67.0
TRANSFER AGENT,0,7817,1574880.0,7.1938775510204085,1018194.0,98.0
TRANSFER AGENT,0,7818,1575496.0,7.0,1018282.0,88.0
TRANSFER AGENT,0,7819,1576328.0,11.885714285714286,1018352.0,70.0
TRANSFER AGENT,0,7820,1577159.0,11.704225352112676,1018423.0,71.0
TRANSFER AGENT,0,7821,1577894.0,10.808823529411764,1018491.0,68.0
TRANSFER AGENT,0,7822,1578729.0,12.462686567164178,1018558.0,67.0
TRANSFER AGENT,0,7823,1579560.0,11.704225352112676,1018629.0,71.0
